00391|66|25|1986360|1986360||
00392|66|65|1974091|1974091||
00393|66|25|1974091|1974091||
00394|66|25|1988288|1988288||
00395|49|20|1988288|2003178|Aircraft Maintenance and Repair Shop Specialized Equipment|
00395|58|40|1988288|2003178|Radar Equipment, Except Airborne|
00396|66|65|1974091|1974091||
00397|66|25|1986360|1986360||
00398|58|20|1985263|2003240|Radio and Television Communication Equipment, Except Airborne|
00398|58|21|1985263|2003240|Radio and Television Communication Equipment, Airborne|
00398|58|36|2002136|2003266|Video Recording and Reproducing Equipment|
00398|58|40|1985263|2003240|Radar Equipment, Except Airborne|
00398|58|95|1985263|2003240|Miscellaneous Communication Equipment|
00398|66|25|1985263|2003240|Electrical and Electronic Properties Measuring and Testing Instruments|
00399|59|30|1974091|1974091||
00400|59|30|1974091|1974091||
00401|59|30|1974091|1974091||
00402|29|20|1988302|2003240|Engine Electrical System Components, Nonaircraft|
00402|29|25|1988302|2003240|Engine Electrical System Components, Aircraft Prime Moving|
00403|59|30|1974091|1974091||
00404|59|40|1974091|1974091||
00405|59|30|1986360|1986360||
00406|59|30|1986360|1986360||
00407|59|30|1986360|1986360||
00408|59|75|1974091|1994062||
00409|59|75|1974091|1974091||
00410|58|95|1988288|2003178|Miscellaneous Communication Equipment|
00410|66|25|1988288|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00411|58|95|1988316|2003178|Miscellaneous Communication Equipment|
00411|61|15|1988316|2003178|Generators and Generator Sets, Electrical|
00411|66|25|1988316|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00412|34|18|2013002|2013002||
00412|58|95|1988176|2003178|Miscellaneous Communication Equipment|
00412|61|15|1988176|2003178|Generators and Generator Sets, Electrical|
00412|66|25|1988176|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00413|58|95|1988288|2003178|Miscellaneous Communication Equipment|
00413|66|25|1988288|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00414|59|55|1988288|2003178|Oscillators and Piezoelectric Crystals|
00414|59|63|1988288|2003178|Electronic Modules|
00415|58|25|1974091|2003178|Radio Navigation Equipment, Except Airborne|
00415|58|40|1974091|2003178|Radar Equipment, Except Airborne|
00416|58|25|1974091|2003178|Radio Navigation Equipment, Except Airborne|
00416|58|40|1974091|2003178|Radar Equipment, Except Airborne|
00417|66|10|1974091|1974091||
00419|12|80|1985263|2003178|Aircraft Bombing Fire Control Components|
00419|58|25|1986080|2003178|Radio Navigation Equipment, Except Airborne|
00419|58|40|1985263|2003178|Radar Equipment, Except Airborne|
00419|58|41|1985263|2003178|Radar Equipment, Airborne|
00419|69|40|1985263|2003178|Communication Training Devices|
00419|70|42|1985263|2003178|Mini and Micro Computer Control Devices|
00420|58|95|1974091|1994062||
00421|58|25|1974091|2003240|Radio Navigation Equipment, Except Airborne|
00421|58|26|1974091|2003240|Radio Navigation Equipment, Airborne|
00421|58|40|1974091|2003240|Radar Equipment, Except Airborne|
00423|12|85|1988288|2003178|Fire Control Radar Equipment, except Airborne|
00423|58|40|1988288|2003178|Radar Equipment, Except Airborne|
00423|58|41|1988288|2003178|Radar Equipment, Airborne|
00424|66|05|1974091|1974091||
00425|66|60|1974091|1974091||
00426|58|25|1988176|2003178|Radio Navigation Equipment, Except Airborne|
00426|58|26|1988176|2003178|Radio Navigation Equipment, Airborne|
00426|66|05|1988176|2003178|Navigational Instruments|
00427|66|10|1974091|1974091||
00428|12|70|1988176|2003178|Aircraft Gunnery Fire Control Components|
00428|58|40|1988176|2003178|Radar Equipment, Except Airborne|
00429|58|25|1974091|2003178|Radio Navigation Equipment, Except Airborne|
00429|58|26|1974091|2003178|Radio Navigation Equipment, Airborne|
00429|58|40|1974091|2003178|Radar Equipment, Except Airborne|
00430|12|50|1974091|2003178|Fire Control Stabilizing Mechanisms|
00430|58|40|1974091|2003178|Radar Equipment, Except Airborne|
00430|58|41|1974091|2003178|Radar Equipment, Airborne|
00431|58|95|1974091|1994062||
00432|58|25|1974091|2003178|Radio Navigation Equipment, Except Airborne|
00432|58|26|1974091|2003178|Radio Navigation Equipment, Airborne|
00432|58|40|1974091|2003178|Radar Equipment, Except Airborne|
00433|66|60|1974091|1974091||
00434|66|60|1974091|1974091||
00438|58|40|1988176|2003178|Radar Equipment, Except Airborne|
00438|58|95|1988176|2003178|Miscellaneous Communication Equipment|
00439|58|40|1985179|1994062||
00440|12|70|1990271|2003178|Aircraft Gunnery Fire Control Components|
00440|12|80|1990271|2003178|Aircraft Bombing Fire Control Components|
00440|58|40|1990271|2003178|Radar Equipment, Except Airborne|
00440|61|10|1990271|2003178|Electrical Control Equipment|
00441|11|90|1992283|2003178|Specialized Test and Handling Equipment, Nuclear Ordnance|
00441|12|70|1992283|2003178|Aircraft Gunnery Fire Control Components|
00441|12|80|1992283|2003178|Aircraft Bombing Fire Control Components|
00441|14|30|1992283|2003178|Guided Missile Remote Control Systems|
00441|58|95|1992283|2003178|Miscellaneous Communication Equipment|
00441|66|20|1992283|2003178|Engine Instruments|
00441|66|25|1992283|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00442|12|85|1989356|2003178|Fire Control Radar Equipment, except Airborne|
00442|58|40|1989356|2003178|Radar Equipment, Except Airborne|
00442|66|25|1989356|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00443|59|99|1974091|1974091||
00444|59|30|1974091|1974091||
00446|59|96|1994349|1994349||
00447|59|45|1987233|1987233||
00448|59|99|1974091|1974091||
00449|59|50|1990019|2003240|Coils and Transformers|
00449|61|20|1995241|2003240|Transformers: Distribution and Power Station|
00450|59|95|1987233|2003178|Cable, Cord, and Wire Assemblies: Communication Equipment|
00450|61|50|1987233|2003178|Miscellaneous Electric Power and Distribution Equipment|
00451|59|30|1974091|1974091||
00452|59|40|1974091|1974091||
00453|59|10|1974091|1974091||
00454|61|05|1974091|1974091||
00455|61|25|1974091|1974091||
00456|29|20|1974091|2003178|Engine Electrical System Components, Nonaircraft|
00456|29|25|1974091|2003178|Engine Electrical System Components, Aircraft Prime Moving|
00456|58|05|1974091|2003178|Telephone and Telegraph Equipment|
00456|61|15|1974093|2003178|Generators and Generator Sets, Electrical|
00457|29|20|1974091|2003178|Engine Electrical System Components, Nonaircraft|
00457|29|25|1974091|2003178|Engine Electrical System Components, Aircraft Prime Moving|
00457|61|05|1974093|2003178|Motors, Electrical|
00458|61|25|1974091|1974091||
00459|29|20|1974091|2003178|Engine Electrical System Components, Nonaircraft|
00459|29|25|1974091|2003178|Engine Electrical System Components, Aircraft Prime Moving|
00460|29|20|1974091|2003178|Engine Electrical System Components, Nonaircraft|
00460|29|25|1974091|2003178|Engine Electrical System Components, Aircraft Prime Moving|
00460|61|15|1974091|2003178|Generators and Generator Sets, Electrical|
00461|61|25|1974091|1974091||
00462|29|20|1989314|2003178|Engine Electrical System Components, Nonaircraft|
00462|29|25|1989314|2003178|Engine Electrical System Components, Aircraft Prime Moving|
00462|61|15|1989314|2003178|Generators and Generator Sets, Electrical|
00462|66|80|1989314|2003268|Liquid and Gas Flow, Liquid Level, and Mechanical Motion Measuring Instruments|
00463|61|05|1974091|1974091||
00464|58|05|1984223|1984223||
00465|58|95|1987233|2003246|Miscellaneous Communication Equipment|
00465|59|63|1987233|2003246|Electronic Modules|
00466|59|99|1987233|1987233||
00467|66|60|1994129|1994129||
00468|66|25|1985179|1994062||
00469|63|20|1974091|1994062||
00470|66|65|1974091|1974091||
00471|66|65|1994129|1994129||
00473|12|90|1974091|1974091||
00474|58|20|1988218|2003178|Radio and Television Communication Equipment, Except Airborne|
