G0371|19665|1988064|1988064|
G0371|33044|1988064|1988064|
G0372|17655|1992045|1992045|
G0372|38474|1992045|1992045|
G0373|38474|1988064|1991091|
G0374|38474|1988064|1991091|
G0375|38474|1988064|1991091|
G0376|38474|1988064|1991091|
G0377|38474|1988064|1991091|
G0378|38474|1988064|1991091|
G0379|38474|1988064|1991091|
G0380|38474|1988064|1991091|
G0381|38474|1988064|1991091|
G0382|05237|1988064|1988064|
G0382|39615|1988064|1988064|
G0383|39605|1988064|1991091|
G0384|39605|1988064|1991091|
G0385|34031|1990145|1991091|
G0385|61077|1990145|1991091|
G0386|02877|1988064|1991091|
G0387|00777|1988064|1991091|
G0387|32496|1988064|1991091|
G0388|00777|1988064|1991091|
G0388|32496|1988064|1991091|
G0389|39604|1988036|1993324|
G0390|66481|1988064|1988064|
G0391|39602|1988064|1991091|
G0392|39601|1988064|1991091|
G0393|39601|1988064|1991091|
G0394|39601|1988064|1991091|
G0395|39589|1988064|1991091|
G0396|39587|1988064|1991091|
G0397|39572|1988064|1991091|
G0398|39572|1988064|1991091|
G0399|39563|1988064|1991091|
G0400|39562|1988064|1991091|
G0401|39562|1988064|1991091|
G0402|39561|1988064|1991091|
G0403|61382|1988050|1991091|
G0404|62222|1988050|1991091|
G0405|16476|1989020|1991091|
G0405|61382|1989020|1991091|
G0406|03989|1988050|1991091|
G0407|39523|1988064|1991091|
G0408|39520|1988064|1991091|
G0409|28522|1988050|1991091|
G0410|39501|1988064|1991091|
G0411|39501|1988064|1991091|
G0412|39495|1988064|1991091|
G0413|39486|1988064|1991091|
G0414|39486|1988064|1991091|
G0415|39486|1988064|1991091|
G0416|39486|1988064|1991091|
G0417|39486|1988064|1991091|
G0418|39486|1988064|1991091|
G0419|39479|1988050|1991091|
G0420|39479|1988050|1991091|
G0422|17532|1988176|1988176|
G0422|42739|1988176|1988176|
G0423|42739|1988176|1988176|
G0424|39447|1988050|1991091|
G0425|39442|1988050|1991091|
G0426|39439|1988050|1991091|
G0427|39439|1988050|1991091|
G0428|39438|1988050|1991091|
G0429|39438|1988050|1991091|
G0430|39437|1988050|1991091|
G0431|39437|1988050|1991091|
G0432|39434|1988050|1991091|
G0433|39434|1988050|1991091|
G0434|39433|1988050|1991091|
G0435|39545|1989034|1991091|
G0436|39545|1989034|1991091|
G0437|39427|1988050|1991091|
G0438|36130|1988050|1991091|
G0439|20349|1988050|1988050|
G0440|16450|1988036|1991091|
G0441|16449|1988036|1991091|
G0442|16446|1988036|1991091|
G0451|61414|1988036|1991091|
G0452|19572|1988036|1991091|
G0453|21038|1988036|1991091|
G0454|05482|1988036|1991091|
G0455|08030|1988036|1991091|
G0455|20628|1988036|1991091|
G0455|22474|1988036|1991091|
G0456|39398|1988050|1991091|
G0457|13326|1988036|1991091|
G0458|13326|1988036|1991091|
G0459|13326|1988036|1991091|
G0460|13326|1988036|1991091|
G0461|13326|1988036|1991091|
G0462|13326|1988036|1991091|
G0463|13326|1988036|1991091|
G0464|38464|1988050|1991091|
G0465|38464|1988036|1991091|
G0466|37341|1988204|1991091|
G0467|19796|1988036|1991091|
G0469|33294|1988036|1991091|
G0470|33294|1988036|1991091|
G0472|00001|1988050|1991091|
G0472|20589|1988050|1991091|
G0473|39397|1988050|1991091|
G0474|39373|1988050|1991091|
G0475|29785|1988050|1991091|
G0479|39351|1988050|1991091|
G0481|39342|1988050|1991091|
G0482|39341|1988050|1991091|
G0484|39338|1988050|1991091|
G0485|41711|1988036|1988036|
G0486|41711|1988036|1988036|
G0487|41711|1988036|1988036|
G0488|39331|1988036|1991091|
G0489|15218|1988022|1991091|
G0490|29955|1988022|1991091|
G0491|29955|1988022|1991091|
G0492|37506|1988022|1991091|
G0493|35943|1988022|1991091|
G0494|35943|1988022|1991091|
G0495|30729|1988022|1991091|
G0496|38720|1988022|1991091|
